[Mon Jan 06 22:15:39.522611 2020] [php7:warn] [pid 5011] [client 127.0.0.1:49288] PHP Warning:  preg_match(): Compilation failed: syntax error in subpattern name (missing terminator) at offset 12 in /var/www/annamvc.lo/lib/Router.php on line 106
[Mon Jan 06 22:15:39.522648 2020] [php7:warn] [pid 5011] [client 127.0.0.1:49288] PHP Warning:  preg_match(): Compilation failed: syntax error in subpattern name (missing terminator) at offset 12 in /var/www/annamvc.lo/lib/Router.php on line 106
[Mon Jan 06 22:18:06.193745 2020] [php7:warn] [pid 8942] [client 127.0.0.1:49374] PHP Warning:  preg_match(): Compilation failed: syntax error in subpattern name (missing terminator) at offset 12 in /var/www/annamvc.lo/lib/Router.php on line 106
[Mon Jan 06 22:18:06.193827 2020] [php7:warn] [pid 8942] [client 127.0.0.1:49374] PHP Warning:  preg_match(): Compilation failed: syntax error in subpattern name (missing terminator) at offset 12 in /var/www/annamvc.lo/lib/Router.php on line 106
[Mon Jan 06 22:18:17.828425 2020] [php7:warn] [pid 8943] [client 127.0.0.1:49376] PHP Warning:  preg_match(): Compilation failed: syntax error in subpattern name (missing terminator) at offset 12 in /var/www/annamvc.lo/lib/Router.php on line 106
[Mon Jan 06 22:18:17.828491 2020] [php7:warn] [pid 8943] [client 127.0.0.1:49376] PHP Warning:  preg_match(): Compilation failed: syntax error in subpattern name (missing terminator) at offset 12 in /var/www/annamvc.lo/lib/Router.php on line 106
[Mon Jan 06 22:18:22.911319 2020] [php7:warn] [pid 8944] [client 127.0.0.1:49378] PHP Warning:  preg_match(): Compilation failed: syntax error in subpattern name (missing terminator) at offset 12 in /var/www/annamvc.lo/lib/Router.php on line 106
[Mon Jan 06 22:18:22.911392 2020] [php7:warn] [pid 8944] [client 127.0.0.1:49378] PHP Warning:  preg_match(): Compilation failed: syntax error in subpattern name (missing terminator) at offset 12 in /var/www/annamvc.lo/lib/Router.php on line 106
[Mon Jan 06 22:20:11.705956 2020] [php7:warn] [pid 8945] [client 127.0.0.1:49418] PHP Warning:  preg_match(): Compilation failed: syntax error in subpattern name (missing terminator) at offset 12 in /var/www/annamvc.lo/lib/Router.php on line 106
[Mon Jan 06 22:20:11.706056 2020] [php7:warn] [pid 8945] [client 127.0.0.1:49418] PHP Warning:  preg_match(): Compilation failed: syntax error in subpattern name (missing terminator) at offset 12 in /var/www/annamvc.lo/lib/Router.php on line 106
[Mon Jan 06 22:20:13.442409 2020] [php7:warn] [pid 8945] [client 127.0.0.1:49418] PHP Warning:  preg_match(): Compilation failed: syntax error in subpattern name (missing terminator) at offset 12 in /var/www/annamvc.lo/lib/Router.php on line 106
[Mon Jan 06 22:20:13.442448 2020] [php7:warn] [pid 8945] [client 127.0.0.1:49418] PHP Warning:  preg_match(): Compilation failed: syntax error in subpattern name (missing terminator) at offset 12 in /var/www/annamvc.lo/lib/Router.php on line 106
[Mon Jan 06 22:20:38.870035 2020] [php7:warn] [pid 8946] [client 127.0.0.1:49420] PHP Warning:  preg_match(): Compilation failed: syntax error in subpattern name (missing terminator) at offset 12 in /var/www/annamvc.lo/lib/Router.php on line 106
[Mon Jan 06 22:20:38.870102 2020] [php7:warn] [pid 8946] [client 127.0.0.1:49420] PHP Warning:  preg_match(): Compilation failed: syntax error in subpattern name (missing terminator) at offset 12 in /var/www/annamvc.lo/lib/Router.php on line 106
[Mon Jan 06 22:20:43.751665 2020] [php7:warn] [pid 8946] [client 127.0.0.1:49420] PHP Warning:  preg_match(): Compilation failed: syntax error in subpattern name (missing terminator) at offset 12 in /var/www/annamvc.lo/lib/Router.php on line 106
[Mon Jan 06 22:20:43.751705 2020] [php7:warn] [pid 8946] [client 127.0.0.1:49420] PHP Warning:  preg_match(): Compilation failed: syntax error in subpattern name (missing terminator) at offset 12 in /var/www/annamvc.lo/lib/Router.php on line 106
[Mon Jan 06 22:20:52.483628 2020] [php7:warn] [pid 8955] [client 127.0.0.1:49422] PHP Warning:  preg_match(): Compilation failed: syntax error in subpattern name (missing terminator) at offset 12 in /var/www/annamvc.lo/lib/Router.php on line 106
[Mon Jan 06 22:20:52.483692 2020] [php7:warn] [pid 8955] [client 127.0.0.1:49422] PHP Warning:  preg_match(): Compilation failed: syntax error in subpattern name (missing terminator) at offset 12 in /var/www/annamvc.lo/lib/Router.php on line 106
[Mon Jan 06 22:21:02.114481 2020] [php7:warn] [pid 8942] [client 127.0.0.1:49424] PHP Warning:  preg_match(): Compilation failed: syntax error in subpattern name (missing terminator) at offset 12 in /var/www/annamvc.lo/lib/Router.php on line 106
[Mon Jan 06 22:21:02.114538 2020] [php7:warn] [pid 8942] [client 127.0.0.1:49424] PHP Warning:  preg_match(): Compilation failed: syntax error in subpattern name (missing terminator) at offset 12 in /var/www/annamvc.lo/lib/Router.php on line 106
[Mon Jan 06 22:21:16.446275 2020] [php7:warn] [pid 8943] [client 127.0.0.1:49428] PHP Warning:  preg_match(): Compilation failed: syntax error in subpattern name (missing terminator) at offset 12 in /var/www/annamvc.lo/lib/Router.php on line 106
[Mon Jan 06 22:21:16.446329 2020] [php7:warn] [pid 8943] [client 127.0.0.1:49428] PHP Warning:  preg_match(): Compilation failed: syntax error in subpattern name (missing terminator) at offset 12 in /var/www/annamvc.lo/lib/Router.php on line 106
[Mon Jan 06 22:21:18.776776 2020] [php7:warn] [pid 8943] [client 127.0.0.1:49428] PHP Warning:  preg_match(): Compilation failed: syntax error in subpattern name (missing terminator) at offset 12 in /var/www/annamvc.lo/lib/Router.php on line 106
[Mon Jan 06 22:21:18.776833 2020] [php7:warn] [pid 8943] [client 127.0.0.1:49428] PHP Warning:  preg_match(): Compilation failed: syntax error in subpattern name (missing terminator) at offset 12 in /var/www/annamvc.lo/lib/Router.php on line 106
[Mon Jan 06 22:21:44.436297 2020] [php7:warn] [pid 8944] [client 127.0.0.1:49430] PHP Warning:  preg_match(): Compilation failed: syntax error in subpattern name (missing terminator) at offset 12 in /var/www/annamvc.lo/lib/Router.php on line 106
[Mon Jan 06 22:21:44.436338 2020] [php7:warn] [pid 8944] [client 127.0.0.1:49430] PHP Warning:  preg_match(): Compilation failed: syntax error in subpattern name (missing terminator) at offset 12 in /var/www/annamvc.lo/lib/Router.php on line 106
[Mon Jan 06 22:21:47.915137 2020] [php7:warn] [pid 8944] [client 127.0.0.1:49430] PHP Warning:  preg_match(): Compilation failed: syntax error in subpattern name (missing terminator) at offset 12 in /var/www/annamvc.lo/lib/Router.php on line 106
